Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
12.5	0	258	internal://	InNacks	0	0	0	0
12.5	0	258	internal://	OutNacks	0	0	0	0
12.5	0	258	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	0	258	internal://	InTimedOutInterests	0	0	0	0
12.5	0	258	internal://	OutSatisfiedInterests	0	0	0	0
12.5	0	258	internal://	OutTimedOutInterests	0	0	0	0
12.5	0	259	appFace://	InInterests	100	3.22266	50	1.61133
12.5	0	259	appFace://	OutInterests	0	0	0	0
12.5	0	259	appFace://	InData	0	0	0	0
12.5	0	259	appFace://	OutData	54.2395	56.1463	27	27.9492
12.5	0	259	appFace://	InNacks	0	0	0	0
12.5	0	259	appFace://	OutNacks	0	0	0	0
12.5	0	259	appFace://	InSatisfiedInterests	54.2395	0	27	0
12.5	0	259	appFace://	InTimedOutInterests	0	0	0	0
12.5	0	259	appFace://	OutSatisfiedInterests	0	0	0	0
12.5	0	259	appFace://	OutTimedOutInterests	0	0	0	0
12.5	0	-1	all	SatisfiedInterests	66.1885	0	33	0
12.5	0	-1	all	TimedOutInterests	0	0	0	0
12.5	1	1	internal://	InInterests	0	0	0	0
12.5	1	1	internal://	OutInterests	0	0	0	0
12.5	1	1	internal://	InData	0	0	0	0
12.5	1	1	internal://	OutData	0	0	0	0
12.5	1	1	internal://	InNacks	0	0	0	0
12.5	1	1	internal://	OutNacks	0	0	0	0
12.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	1	1	internal://	InTimedOutInterests	0	0	0	0
12.5	1	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	1	256	netdev://[00:00:00:00:00:02]	InInterests	48.5112	1.56335	25	0.805664
12.5	1	256	netdev://[00:00:00:00:00:02]	OutInterests	0.567933	0.0183025	0	0
12.5	1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
12.5	1	256	netdev://[00:00:00:00:00:02]	OutData	26.5818	27.5163	13	13.457
12.5	1	256	netdev://[00:00:00:00:00:02]	InNacks	0.619136	0.0199526	0	0
12.5	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
12.5	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	26.5818	0	13	0
12.5	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	4.18831	0	2	0
12.5	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	1.0529	0	0	0
12.5	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0.0129483	0	0	0
12.5	1	257	netdev://[00:00:00:00:00:03]	InInterests	2.77302	0.0893649	1	0.0322266
12.5	1	257	netdev://[00:00:00:00:00:03]	OutInterests	22.2891	0.7183	10	0.322266
12.5	1	257	netdev://[00:00:00:00:00:03]	InData	16.9636	17.5599	8	8.28125
12.5	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
12.5	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
12.5	1	257	netdev://[00:00:00:00:00:03]	OutNacks	2.77302	0.0893649	1	0.0322266
12.5	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
12.5	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
12.5	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	18.643	0	9	0
12.5	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	2.60109	0	1	0
12.5	1	258	netdev://[00:00:00:00:00:09]	InInterests	9.40518	0.303097	4	0.128906
12.5	1	258	netdev://[00:00:00:00:00:09]	OutInterests	28.8093	0.928426	16	0.515625
12.5	1	258	netdev://[00:00:00:00:00:09]	InData	16.6846	17.2711	9	9.31641
12.5	1	258	netdev://[00:00:00:00:00:09]	OutData	3.03431	3.14098	1	1.03516
12.5	1	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
12.5	1	258	netdev://[00:00:00:00:00:09]	OutNacks	6.25008	0.201419	3	0.0966797
12.5	1	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	3.42148	0	1	0
12.5	1	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	1.62575	0	1	0
12.5	1	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	21.3568	0	11	0
12.5	1	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	3.85282	0	2	0
12.5	1	259	internal://	InInterests	0	0	0	0
12.5	1	259	internal://	OutInterests	0	0	0	0
12.5	1	259	internal://	InData	0	0	0	0
12.5	1	259	internal://	OutData	0	0	0	0
12.5	1	259	internal://	InNacks	0	0	0	0
12.5	1	259	internal://	OutNacks	0	0	0	0
12.5	1	259	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	1	259	internal://	InTimedOutInterests	0	0	0	0
12.5	1	259	internal://	OutSatisfiedInterests	0	0	0	0
12.5	1	259	internal://	OutTimedOutInterests	0	0	0	0
12.5	1	-1	all	SatisfiedInterests	33.6481	0	17	0
12.5	1	-1	all	TimedOutInterests	5.80126	0	3	0
12.5	2	1	internal://	InInterests	0	0	0	0
12.5	2	1	internal://	OutInterests	0	0	0	0
12.5	2	1	internal://	InData	0	0	0	0
12.5	2	1	internal://	OutData	0	0	0	0
12.5	2	1	internal://	InNacks	0	0	0	0
12.5	2	1	internal://	OutNacks	0	0	0	0
12.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	2	1	internal://	InTimedOutInterests	0	0	0	0
12.5	2	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	2	256	netdev://[00:00:00:00:00:04]	InInterests	22.5451	0.380466	10	0.161133
12.5	2	256	netdev://[00:00:00:00:00:04]	OutInterests	2.77302	0.0893649	1	0.0322266
12.5	2	256	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
12.5	2	256	netdev://[00:00:00:00:00:04]	OutData	16.8611	17.4539	8	8.28125
12.5	2	256	netdev://[00:00:00:00:00:04]	InNacks	2.77302	0.0893649	1	0.0322266
12.5	2	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
12.5	2	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	16.8611	0	8	0
12.5	2	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	2.59147	0	1	0
12.5	2	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	2.68802	0	1	0
12.5	2	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	1.61546	0	0	0
12.5	2	257	netdev://[00:00:00:00:00:0d]	InInterests	11.505	0.0893649	6	0.0322266
12.5	2	257	netdev://[00:00:00:00:00:0d]	OutInterests	11.806	0.380466	5	0.161133
12.5	2	257	netdev://[00:00:00:00:00:0d]	InData	4.50914	4.66767	2	2.07031
12.5	2	257	netdev://[00:00:00:00:00:0d]	OutData	11.356	11.7552	6	6.21094
12.5	2	257	netdev://[00:00:00:00:00:0d]	InNacks	0.333833	0.0107583	0	0
12.5	2	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
12.5	2	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	11.356	0	6	0
12.5	2	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	1.61546	0	0	0
12.5	2	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	8.84902	0	4	0
12.5	2	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	2.59147	0	1	0
12.5	2	258	internal://	InInterests	0	0	0	0
12.5	2	258	internal://	OutInterests	0	0	0	0
12.5	2	258	internal://	InData	0	0	0	0
12.5	2	258	internal://	OutData	0	0	0	0
12.5	2	258	internal://	InNacks	0	0	0	0
12.5	2	258	internal://	OutNacks	0	0	0	0
12.5	2	258	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	2	258	internal://	InTimedOutInterests	0	0	0	0
12.5	2	258	internal://	OutSatisfiedInterests	0	0	0	0
12.5	2	258	internal://	OutTimedOutInterests	0	0	0	0
12.5	2	259	appFace://	InInterests	0	0	0	0
12.5	2	259	appFace://	OutInterests	19.4711	0	10	0
12.5	2	259	appFace://	InData	19.4711	20.1556	10	10.3516
12.5	2	259	appFace://	OutData	0	0	0	0
12.5	2	259	appFace://	InNacks	0	0	0	0
12.5	2	259	appFace://	OutNacks	0	0	0	0
12.5	2	259	appFace://	InSatisfiedInterests	0	0	0	0
12.5	2	259	appFace://	InTimedOutInterests	0	0	0	0
12.5	2	259	appFace://	OutSatisfiedInterests	19.4711	0	10	0
12.5	2	259	appFace://	OutTimedOutInterests	0	0	0	0
12.5	2	-1	all	SatisfiedInterests	23.9802	0	12	0
12.5	2	-1	all	TimedOutInterests	3.56437	0	1	0
12.5	3	1	internal://	InInterests	0	0	0	0
12.5	3	1	internal://	OutInterests	0	0	0	0
12.5	3	1	internal://	InData	0	0	0	0
12.5	3	1	internal://	OutData	0	0	0	0
12.5	3	1	internal://	InNacks	0	0	0	0
12.5	3	1	internal://	OutNacks	0	0	0	0
12.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	3	1	internal://	InTimedOutInterests	0	0	0	0
12.5	3	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	3	256	netdev://[00:00:00:00:00:06]	InInterests	51.4888	1.14204	25	0.580078
12.5	3	256	netdev://[00:00:00:00:00:06]	OutInterests	0.00847573	0.000273144	0	0
12.5	3	256	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
12.5	3	256	netdev://[00:00:00:00:00:06]	OutData	38.2654	39.6106	19	19.668
12.5	3	256	netdev://[00:00:00:00:00:06]	InNacks	0.00847573	0.000273144	0	0
12.5	3	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
12.5	3	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	38.2654	0	19	0
12.5	3	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0.0901632	0	0	0
12.5	3	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0.169535	0	0	0
12.5	3	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	2.45828e-05	0	0	0
12.5	3	257	netdev://[00:00:00:00:00:07]	InInterests	8.59909	0.214667	4	0.0966797
12.5	3	257	netdev://[00:00:00:00:00:07]	OutInterests	12.2517	0.39483	6	0.193359
12.5	3	257	netdev://[00:00:00:00:00:07]	InData	9.97362	10.3243	5	5.17578
12.5	3	257	netdev://[00:00:00:00:00:07]	OutData	5.52733	5.72165	3	3.10547
12.5	3	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
12.5	3	257	netdev://[00:00:00:00:00:07]	OutNacks	4.58163	0.14765	2	0.0644531
12.5	3	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	5.68107	0	3	0
12.5	3	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0.0896254	0	0	0
12.5	3	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	13.0025	0	6	0
12.5	3	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0.076801	0	0	0
12.5	3	258	netdev://[00:00:00:00:00:0f]	InInterests	5.3052	0.170968	3	0.0966797
12.5	3	258	netdev://[00:00:00:00:00:0f]	OutInterests	25.2573	0.813955	13	0.418945
12.5	3	258	netdev://[00:00:00:00:00:0f]	InData	12.6635	13.1087	7	7.24609
12.5	3	258	netdev://[00:00:00:00:00:0f]	OutData	0	0	0	0
12.5	3	258	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
12.5	3	258	netdev://[00:00:00:00:00:0f]	OutNacks	5.3052	0.170968	3	0.0966797
12.5	3	258	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	0	0	0	0
12.5	3	258	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
12.5	3	258	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	21.8236	0	12	0
12.5	3	258	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0.102963	0	0	0
12.5	3	259	internal://	InInterests	0	0	0	0
12.5	3	259	internal://	OutInterests	0	0	0	0
12.5	3	259	internal://	InData	0	0	0	0
12.5	3	259	internal://	OutData	0	0	0	0
12.5	3	259	internal://	InNacks	0	0	0	0
12.5	3	259	internal://	OutNacks	0	0	0	0
12.5	3	259	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	3	259	internal://	InTimedOutInterests	0	0	0	0
12.5	3	259	internal://	OutSatisfiedInterests	0	0	0	0
12.5	3	259	internal://	OutTimedOutInterests	0	0	0	0
12.5	3	260	appFace://	InInterests	0	0	0	0
12.5	3	260	appFace://	OutInterests	17.9888	0	8	0
12.5	3	260	appFace://	InData	17.9888	18.6212	8	8.28125
12.5	3	260	appFace://	OutData	0	0	0	0
12.5	3	260	appFace://	InNacks	0	0	0	0
12.5	3	260	appFace://	OutNacks	0	0	0	0
12.5	3	260	appFace://	InSatisfiedInterests	0	0	0	0
12.5	3	260	appFace://	InTimedOutInterests	0	0	0	0
12.5	3	260	appFace://	OutSatisfiedInterests	17.9888	0	8	0
12.5	3	260	appFace://	OutTimedOutInterests	0	0	0	0
12.5	3	-1	all	SatisfiedInterests	40.626	0	20	0
12.5	3	-1	all	TimedOutInterests	0.179788	0	0	0
12.5	4	1	internal://	InInterests	0	0	0	0
12.5	4	1	internal://	OutInterests	0	0	0	0
12.5	4	1	internal://	InData	0	0	0	0
12.5	4	1	internal://	OutData	0	0	0	0
12.5	4	1	internal://	InNacks	0	0	0	0
12.5	4	1	internal://	OutNacks	0	0	0	0
12.5	4	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	4	1	internal://	InTimedOutInterests	0	0	0	0
12.5	4	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	4	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	4	256	netdev://[00:00:00:00:00:08]	InInterests	12.2522	0.394846	6	0.193359
12.5	4	256	netdev://[00:00:00:00:00:08]	OutInterests	8.59909	0.277119	4	0.128906
12.5	4	256	netdev://[00:00:00:00:00:08]	InData	5.52733	5.72165	3	3.10547
12.5	4	256	netdev://[00:00:00:00:00:08]	OutData	11.5121	11.9168	6	6.21094
12.5	4	256	netdev://[00:00:00:00:00:08]	InNacks	4.58163	0.14765	2	0.0644531
12.5	4	256	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
12.5	4	256	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	13.4987	0	7	0
12.5	4	256	netdev://[00:00:00:00:00:08]	InTimedOutInterests	2.06188	0	1	0
12.5	4	256	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	13.5406	0	7	0
12.5	4	256	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0.133687	0	0	0
12.5	4	257	netdev://[00:00:00:00:00:0a]	InInterests	28.4893	0.918113	16	0.515625
12.5	4	257	netdev://[00:00:00:00:00:0a]	OutInterests	9.40518	0.303097	4	0.128906
12.5	4	257	netdev://[00:00:00:00:00:0a]	InData	4.31431	4.46598	2	2.07031
12.5	4	257	netdev://[00:00:00:00:00:0a]	OutData	18.2846	18.9274	10	10.3516
12.5	4	257	netdev://[00:00:00:00:00:0a]	InNacks	6.25008	0.201419	3	0.0966797
12.5	4	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
12.5	4	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	20.3582	0	11	0
12.5	4	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	2.32044	0	1	0
12.5	4	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	8.23437	0	4	0
12.5	4	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	6.09297	0	3	0
12.5	4	258	netdev://[00:00:00:00:00:0b]	InInterests	6.78324	0.218601	3	0.0966797
12.5	4	258	netdev://[00:00:00:00:00:0b]	OutInterests	26.6505	0.858854	15	0.483398
12.5	4	258	netdev://[00:00:00:00:00:0b]	InData	16.3286	16.9027	9	9.31641
12.5	4	258	netdev://[00:00:00:00:00:0b]	OutData	5.18409	5.36634	3	3.10547
12.5	4	258	netdev://[00:00:00:00:00:0b]	InNacks	5.53786	0.178466	3	0.0966797
12.5	4	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
12.5	4	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	6.80979	0	4	0
12.5	4	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	3.08788	0	1	0
12.5	4	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	20.6321	0	11	0
12.5	4	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	3.90452	0	2	0
12.5	4	259	netdev://[00:00:00:00:00:13]	InInterests	9.93204	0.320075	5	0.161133
12.5	4	259	netdev://[00:00:00:00:00:13]	OutInterests	12.802	0.412565	7	0.225586
12.5	4	259	netdev://[00:00:00:00:00:13]	InData	2.34568	2.42815	1	1.03516
12.5	4	259	netdev://[00:00:00:00:00:13]	OutData	3.62514	3.75258	2	2.07031
12.5	4	259	netdev://[00:00:00:00:00:13]	InNacks	0.345725	0.0111415	0	0
12.5	4	259	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
12.5	4	259	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	3.62518	0	2	0
12.5	4	259	netdev://[00:00:00:00:00:13]	InTimedOutInterests	4.80322	0	3	0
12.5	4	259	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	7.50691	0	4	0
12.5	4	259	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	2.38544	0	1	0
12.5	4	260	internal://	InInterests	0	0	0	0
12.5	4	260	internal://	OutInterests	0	0	0	0
12.5	4	260	internal://	InData	0	0	0	0
12.5	4	260	internal://	OutData	0	0	0	0
12.5	4	260	internal://	InNacks	0	0	0	0
12.5	4	260	internal://	OutNacks	0	0	0	0
12.5	4	260	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	4	260	internal://	InTimedOutInterests	0	0	0	0
12.5	4	260	internal://	OutSatisfiedInterests	0	0	0	0
12.5	4	260	internal://	OutTimedOutInterests	0	0	0	0
12.5	4	-1	all	SatisfiedInterests	28.5159	0	15	0
12.5	4	-1	all	TimedOutInterests	9.62278	0	5	0
12.5	5	1	internal://	InInterests	0	0	0	0
12.5	5	1	internal://	OutInterests	0	0	0	0
12.5	5	1	internal://	InData	0	0	0	0
12.5	5	1	internal://	OutData	0	0	0	0
12.5	5	1	internal://	InNacks	0	0	0	0
12.5	5	1	internal://	OutNacks	0	0	0	0
12.5	5	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	5	1	internal://	InTimedOutInterests	0	0	0	0
12.5	5	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	5	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	5	256	netdev://[00:00:00:00:00:0c]	InInterests	26.6628	0.85925	15	0.483398
12.5	5	256	netdev://[00:00:00:00:00:0c]	OutInterests	6.78324	0.218601	3	0.0966797
12.5	5	256	netdev://[00:00:00:00:00:0c]	InData	5.18409	5.36634	3	3.10547
12.5	5	256	netdev://[00:00:00:00:00:0c]	OutData	16.6466	17.2318	9	9.31641
12.5	5	256	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
12.5	5	256	netdev://[00:00:00:00:00:0c]	OutNacks	5.53784	0.178466	3	0.0966797
12.5	5	256	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	16.6466	0	9	0
12.5	5	256	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	4.55947	0	2	0
12.5	5	256	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	7.83392	0	4	0
12.5	5	256	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	3.98439	0	2	0
12.5	5	257	netdev://[00:00:00:00:00:0e]	InInterests	11.8065	0.380482	5	0.161133
12.5	5	257	netdev://[00:00:00:00:00:0e]	OutInterests	11.249	0.362517	6	0.193359
12.5	5	257	netdev://[00:00:00:00:00:0e]	InData	11.3561	11.7553	6	6.21094
12.5	5	257	netdev://[00:00:00:00:00:0e]	OutData	4.50914	4.66767	2	2.07031
12.5	5	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
12.5	5	257	netdev://[00:00:00:00:00:0e]	OutNacks	0.333833	0.0107583	0	0
12.5	5	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	8.42605	0	4	0
12.5	5	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	4.38132	0	2	0
12.5	5	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	11.3561	0	6	0
12.5	5	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	2.88266	0	1	0
12.5	5	258	netdev://[00:00:00:00:00:17]	InInterests	9.42805	0.303834	5	0.161133
12.5	5	258	netdev://[00:00:00:00:00:17]	OutInterests	14.5653	0.469391	8	0.257812
12.5	5	258	netdev://[00:00:00:00:00:17]	InData	6.57397	6.80509	3	3.10547
12.5	5	258	netdev://[00:00:00:00:00:17]	OutData	0	0	0	0
12.5	5	258	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
12.5	5	258	netdev://[00:00:00:00:00:17]	OutNacks	9.42805	0.303834	5	0.161133
12.5	5	258	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	0	0	0	0
12.5	5	258	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
12.5	5	258	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	8.1741	0	4	0
12.5	5	258	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	3.60973	0	2	0
12.5	5	259	internal://	InInterests	0	0	0	0
12.5	5	259	internal://	OutInterests	0	0	0	0
12.5	5	259	internal://	InData	0	0	0	0
12.5	5	259	internal://	OutData	0	0	0	0
12.5	5	259	internal://	InNacks	0	0	0	0
12.5	5	259	internal://	OutNacks	0	0	0	0
12.5	5	259	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	5	259	internal://	InTimedOutInterests	0	0	0	0
12.5	5	259	internal://	OutSatisfiedInterests	0	0	0	0
12.5	5	259	internal://	OutTimedOutInterests	0	0	0	0
12.5	5	-1	all	SatisfiedInterests	23.1141	0	12	0
12.5	5	-1	all	TimedOutInterests	6.63679	0	3	0
12.5	6	1	internal://	InInterests	0	0	0	0
12.5	6	1	internal://	OutInterests	0	0	0	0
12.5	6	1	internal://	InData	0	0	0	0
12.5	6	1	internal://	OutData	0	0	0	0
12.5	6	1	internal://	InNacks	0	0	0	0
12.5	6	1	internal://	OutNacks	0	0	0	0
12.5	6	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	6	1	internal://	InTimedOutInterests	0	0	0	0
12.5	6	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	6	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	6	256	netdev://[00:00:00:00:00:10]	InInterests	26.5905	0.856921	14	0.451172
12.5	6	256	netdev://[00:00:00:00:00:10]	OutInterests	5.3052	0.170968	3	0.0966797
12.5	6	256	netdev://[00:00:00:00:00:10]	InData	0	0	0	0
12.5	6	256	netdev://[00:00:00:00:00:10]	OutData	11.1253	11.5164	6	6.21094
12.5	6	256	netdev://[00:00:00:00:00:10]	InNacks	3.7052	0.119406	2	0.0644531
12.5	6	256	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
12.5	6	256	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	11.1253	0	6	0
12.5	6	256	netdev://[00:00:00:00:00:10]	InTimedOutInterests	4.92521	0	3	0
12.5	6	256	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	1.66405	0	1	0
12.5	6	256	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	1.82811	0	1	0
12.5	6	257	netdev://[00:00:00:00:00:11]	InInterests	5.3052	0.170968	3	0.0966797
12.5	6	257	netdev://[00:00:00:00:00:11]	OutInterests	26.5905	0.856921	14	0.451172
12.5	6	257	netdev://[00:00:00:00:00:11]	InData	11.1253	11.5164	6	6.21094
12.5	6	257	netdev://[00:00:00:00:00:11]	OutData	0	0	0	0
12.5	6	257	netdev://[00:00:00:00:00:11]	InNacks	3.60706	0.116243	2	0.0644531
12.5	6	257	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
12.5	6	257	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	1.66405	0	1	0
12.5	6	257	netdev://[00:00:00:00:00:11]	InTimedOutInterests	1.82811	0	1	0
12.5	6	257	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	11.1253	0	6	0
12.5	6	257	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	4.92521	0	3	0
12.5	6	258	internal://	InInterests	0	0	0	0
12.5	6	258	internal://	OutInterests	0	0	0	0
12.5	6	258	internal://	InData	0	0	0	0
12.5	6	258	internal://	OutData	0	0	0	0
12.5	6	258	internal://	InNacks	0	0	0	0
12.5	6	258	internal://	OutNacks	0	0	0	0
12.5	6	258	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	6	258	internal://	InTimedOutInterests	0	0	0	0
12.5	6	258	internal://	OutSatisfiedInterests	0	0	0	0
12.5	6	258	internal://	OutTimedOutInterests	0	0	0	0
12.5	6	-1	all	SatisfiedInterests	11.1253	0	6	0
12.5	6	-1	all	TimedOutInterests	6.73744	0	4	0
12.5	7	1	internal://	InInterests	0	0	0	0
12.5	7	1	internal://	OutInterests	0	0	0	0
12.5	7	1	internal://	InData	0	0	0	0
12.5	7	1	internal://	OutData	0	0	0	0
12.5	7	1	internal://	InNacks	0	0	0	0
12.5	7	1	internal://	OutNacks	0	0	0	0
12.5	7	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	7	1	internal://	InTimedOutInterests	0	0	0	0
12.5	7	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	7	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	7	256	netdev://[00:00:00:00:00:12]	InInterests	28.1265	0.906421	15	0.483398
12.5	7	256	netdev://[00:00:00:00:00:12]	OutInterests	5.29488	0.170636	3	0.0966797
12.5	7	256	netdev://[00:00:00:00:00:12]	InData	0	0	0	0
12.5	7	256	netdev://[00:00:00:00:00:12]	OutData	11.1253	11.5164	6	6.21094
12.5	7	256	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
12.5	7	256	netdev://[00:00:00:00:00:12]	OutNacks	3.60706	0.116243	2	0.0644531
12.5	7	256	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	11.1253	0	6	0
12.5	7	256	netdev://[00:00:00:00:00:12]	InTimedOutInterests	4.8351	0	3	0
12.5	7	256	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	1.66405	0	1	0
12.5	7	256	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	1.81222	0	1	0
12.5	7	257	netdev://[00:00:00:00:00:14]	InInterests	11.5092	0.370903	6	0.193359
12.5	7	257	netdev://[00:00:00:00:00:14]	OutInterests	9.93204	0.320075	5	0.161133
12.5	7	257	netdev://[00:00:00:00:00:14]	InData	2.08658	2.15993	1	1.03516
12.5	7	257	netdev://[00:00:00:00:00:14]	OutData	2.33544	2.41755	1	1.03516
12.5	7	257	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
12.5	7	257	netdev://[00:00:00:00:00:14]	OutNacks	0.345725	0.0111415	0	0
12.5	7	257	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	4.02506	0	2	0
12.5	7	257	netdev://[00:00:00:00:00:14]	InTimedOutInterests	3.54585	0	2	0
